order_id,customer_id,order_amount,customer_email,payment_method,country_code,order_timestamp
ORD-030397,CUST-9202,278.54,user_623@example.com,DEBIT_CARD,CA,2026-08-02T06:33:31
ORD-030398,CUST-5396,15.74,user_111@example.com,DEBIT_CARD,CA,2026-08-01T21:03:00
ORD-030399,CUST-4960,20.04,user_2434@example.com,DEBIT_CARD,UK,2026-08-01T11:35:31
ORD-030400,CUST-6864,313.03,user_4856@example.com,PAYPAL,US,2026-08-01T18:33:00
ORD-030401,CUST-1887,12.33,user_1937@example.com,CREDIT_CARD,CA,2026-08-01T23:00:59
ORD-030402,CUST-7456,409.57,user_1476@example.com,CREDIT_CARD,UK,2026-08-02T07:28:52
ORD-030403,CUST-5640,244.81,user_1082@example.com,PAYPAL,FR,2026-08-02T07:17:46
ORD-030404,CUST-4006,250.97,user_4342@example.com,DEBIT_CARD,FR,2026-08-01T18:01:49
ORD-030405,CUST-5676,185.27,user_1854@example.com,DEBIT_CARD,US,2026-08-02T03:07:33
ORD-030406,CUST-4850,179.37,user_866@example.com,APPLE_PAY,US,2026-08-01T16:24:40
ORD-030407,CUST-9631,382.9,user_2134@example.com,APPLE_PAY,DE,2026-08-02T08:26:31
ORD-030408,CUST-1698,59.14,user_4698@example.com,APPLE_PAY,DE,2026-08-02T08:43:48
ORD-030409,CUST-6135,254.79,user_4185@example.com,DEBIT_CARD,CA,2026-08-02T09:26:50
ORD-030410,CUST-7055,122.29,user_2177@example.com,APPLE_PAY,CA,2026-08-02T07:11:45
ORD-030411,CUST-2626,109.95,user_620@example.com,DEBIT_CARD,CA,2026-08-01T13:37:38
ORD-030412,CUST-5800,408.86,user_4685@example.com,DEBIT_CARD,DE,2026-08-01T16:36:26
ORD-030413,CUST-9282,360.41,user_4547@example.com,DEBIT_CARD,DE,2026-08-01T14:02:14
ORD-030414,CUST-1704,441.45,user_1372@example.com,CREDIT_CARD,CA,2026-08-01T16:50:31
ORD-030415,CUST-6872,264.24,user_4959@example.com,CREDIT_CARD,FR,2026-08-01T11:13:23
ORD-030416,CUST-5068,412.68,user_3723@example.com,CREDIT_CARD,CA,2026-08-02T09:49:49
ORD-030417,CUST-7039,332.93,user_2976@example.com,PAYPAL,CA,2026-08-01T12:34:58
ORD-030418,CUST-8091,54.17,user_1191@example.com,CREDIT_CARD,DE,2026-08-01T23:35:40
ORD-030419,CUST-7547,262.28,user_254@example.com,PAYPAL,CA,2026-08-01T18:58:15
ORD-030420,CUST-4628,160.04,user_4108@example.com,CREDIT_CARD,UK,2026-08-01T11:59:22
ORD-030421,CUST-3029,109.27,user_2688@example.com,PAYPAL,FR,2026-08-01T10:23:09
ORD-030422,CUST-7632,151.89,user_2352@example.com,CREDIT_CARD,UK,2026-08-02T06:11:21
ORD-030423,CUST-5622,113.69,user_2518@example.com,DEBIT_CARD,DE,2026-08-01T15:13:58
ORD-030424,CUST-8175,201.71,user_408@example.com,CREDIT_CARD,UK,2026-08-01T17:17:24
ORD-030425,CUST-8846,119.75,user_3669@example.com,APPLE_PAY,UK,2026-08-02T05:57:59
ORD-030426,CUST-8665,39.08,user_4693@example.com,DEBIT_CARD,CA,2026-08-01T13:20:05
ORD-030427,CUST-4478,340.63,user_719@example.com,CREDIT_CARD,DE,2026-08-02T07:09:10
ORD-030428,CUST-3318,270.55,user_1948@example.com,CREDIT_CARD,UK,2026-08-01T10:39:59
ORD-030429,CUST-4344,200.53,user_127@example.com,PAYPAL,UK,2026-08-01T22:49:13
ORD-030430,CUST-6964,173.5,user_2068@example.com,DEBIT_CARD,FR,2026-08-01T14:46:48
ORD-030431,CUST-9243,145.44,user_4790@example.com,DEBIT_CARD,UK,2026-08-01T12:07:56
ORD-030432,CUST-7564,40.61,user_886@example.com,CREDIT_CARD,FR,2026-08-01T17:50:23
ORD-030433,CUST-5414,290.13,user_3406@example.com,DEBIT_CARD,US,2026-08-01T12:11:01
ORD-030434,CUST-7413,301.8,user_2564@example.com,DEBIT_CARD,DE,2026-08-02T04:22:24
ORD-030435,CUST-9136,241.34,user_1129@example.com,APPLE_PAY,FR,2026-08-01T13:25:01
ORD-030436,CUST-3449,475.24,user_4178@example.com,APPLE_PAY,CA,2026-08-01T14:40:48
ORD-030437,CUST-5169,355.47,user_3947@example.com,DEBIT_CARD,DE,2026-08-02T04:56:54
ORD-030438,CUST-6119,423.7,user_1745@example.com,DEBIT_CARD,UK,2026-08-01T16:30:36
ORD-030439,CUST-2653,134.72,user_1702@example.com,APPLE_PAY,UK,2026-08-02T07:49:50
ORD-030440,CUST-4499,117.16,user_3300@example.com,PAYPAL,CA,2026-08-02T07:03:02
ORD-030441,CUST-4427,259.28,user_4002@example.com,PAYPAL,DE,2026-08-01T21:49:33
ORD-030442,CUST-8015,134.11,user_1030@example.com,APPLE_PAY,FR,2026-08-01T13:21:48
ORD-030443,CUST-5279,159.59,user_3449@example.com,DEBIT_CARD,DE,2026-08-01T15:20:25
ORD-030444,CUST-2638,73.08,user_3070@example.com,APPLE_PAY,US,2026-08-01T21:19:05
ORD-030445,CUST-3089,152.3,user_1198@example.com,PAYPAL,UK,2026-08-02T00:16:55
ORD-030446,CUST-3602,448.25,user_2953@example.com,PAYPAL,DE,2026-08-02T07:36:10
ORD-030447,CUST-1961,423.76,user_3009@example.com,APPLE_PAY,CA,2026-08-01T11:28:18
ORD-030448,CUST-3996,117.62,user_3574@example.com,PAYPAL,UK,2026-08-01T12:30:38
ORD-030449,CUST-4074,162.35,user_3469@example.com,PAYPAL,UK,2026-08-01T16:45:47
ORD-030450,CUST-9283,280.04,user_1410@example.com,PAYPAL,CA,2026-08-01T18:21:58
ORD-030451,CUST-6247,171.65,user_3761@example.com,APPLE_PAY,CA,2026-08-01T14:02:52
ORD-030452,CUST-7831,477.89,user_255@example.com,DEBIT_CARD,UK,2026-08-01T20:51:07
ORD-030453,CUST-1992,145.91,user_3401@example.com,PAYPAL,CA,2026-08-02T03:04:46
ORD-030454,CUST-1198,72.7,user_3246@example.com,PAYPAL,DE,2026-08-01T19:11:12
ORD-030455,CUST-3740,301.47,user_1249@example.com,CREDIT_CARD,DE,2026-08-02T09:27:55
ORD-030456,CUST-4927,332.89,user_1034@example.com,DEBIT_CARD,CA,2026-08-01T20:52:40
ORD-030457,CUST-2779,318.2,user_4996@example.com,DEBIT_CARD,US,2026-08-02T03:31:00
ORD-030458,CUST-6077,179.37,user_4015@example.com,CREDIT_CARD,UK,2026-08-02T09:50:37
ORD-030459,CUST-4453,397.27,user_194@example.com,PAYPAL,FR,2026-08-02T06:42:46
ORD-030460,CUST-9635,218.8,user_2504@example.com,CREDIT_CARD,DE,2026-08-01T17:42:45
ORD-030461,CUST-3843,126.8,user_4887@example.com,APPLE_PAY,CA,2026-08-01T23:08:46
ORD-030462,CUST-3772,419.85,user_1960@example.com,APPLE_PAY,CA,2026-08-02T04:38:11
ORD-030463,CUST-7354,138.78,user_3021@example.com,CREDIT_CARD,FR,2026-08-01T23:55:11
ORD-030464,CUST-8126,443.48,user_2952@example.com,PAYPAL,US,2026-08-02T00:04:50
ORD-030465,CUST-7872,149.54,user_2219@example.com,DEBIT_CARD,FR,2026-08-01T11:09:03
ORD-030466,CUST-9274,204.65,user_1953@example.com,PAYPAL,UK,2026-08-01T17:08:47
ORD-030467,CUST-1821,83.2,user_2748@example.com,APPLE_PAY,DE,2026-08-01T14:35:51
ORD-030468,CUST-5448,359.02,user_4124@example.com,CREDIT_CARD,DE,2026-08-01T21:30:42
ORD-030469,CUST-1300,487.64,user_3741@example.com,DEBIT_CARD,FR,2026-08-02T05:01:34
ORD-030470,CUST-4419,439.47,user_4176@example.com,CREDIT_CARD,DE,2026-08-02T08:55:25
ORD-030471,CUST-4207,399.85,user_206@example.com,APPLE_PAY,FR,2026-08-01T22:49:16
ORD-030472,CUST-5447,255.64,user_296@example.com,DEBIT_CARD,CA,2026-08-02T01:44:36
ORD-030473,CUST-6943,77.74,user_1962@example.com,PAYPAL,CA,2026-08-01T21:52:12
ORD-030474,CUST-4211,328.36,user_1653@example.com,DEBIT_CARD,US,2026-08-01T23:17:11
ORD-030475,CUST-8331,308.47,user_738@example.com,APPLE_PAY,US,2026-08-01T16:06:27
ORD-030476,CUST-1436,240.95,user_3193@example.com,DEBIT_CARD,CA,2026-08-02T01:26:44
ORD-030477,CUST-4837,360.1,user_4615@example.com,CREDIT_CARD,FR,2026-08-02T04:26:59
ORD-030478,CUST-1512,191.49,user_2495@example.com,DEBIT_CARD,UK,2026-08-02T04:27:05
ORD-030479,CUST-9793,284.93,user_1175@example.com,CREDIT_CARD,FR,2026-08-01T12:06:34
ORD-030480,CUST-1243,166.04,user_4333@example.com,PAYPAL,CA,2026-08-01T11:14:20
ORD-030481,CUST-9686,269.25,user_2662@example.com,APPLE_PAY,DE,2026-08-01T21:59:13
ORD-030482,CUST-9472,460.74,user_228@example.com,APPLE_PAY,DE,2026-08-01T19:52:02
ORD-030483,CUST-1818,444.23,user_3133@example.com,CREDIT_CARD,DE,2026-08-02T07:54:12
ORD-030484,CUST-4957,278.77,user_3230@example.com,PAYPAL,UK,2026-08-02T05:34:55
ORD-030485,CUST-6462,159.43,user_311@example.com,CREDIT_CARD,UK,2026-08-02T08:22:30
ORD-030486,CUST-8842,430.27,user_635@example.com,PAYPAL,CA,2026-08-01T13:26:19
ORD-030487,CUST-2573,290.09,user_395@example.com,DEBIT_CARD,UK,2026-08-02T02:58:17
ORD-030488,CUST-2019,382.25,user_4636@example.com,DEBIT_CARD,UK,2026-08-01T19:49:52
ORD-030489,CUST-3283,216.5,user_337@example.com,PAYPAL,FR,2026-08-02T08:36:29
ORD-030490,CUST-1354,158.75,user_3514@example.com,CREDIT_CARD,US,2026-08-02T00:42:40
ORD-030491,CUST-7640,152.13,user_428@example.com,PAYPAL,FR,2026-08-02T03:11:38
ORD-030492,CUST-8280,100.15,user_2080@example.com,CREDIT_CARD,UK,2026-08-01T19:08:10
ORD-030493,CUST-1929,434.86,user_3820@example.com,APPLE_PAY,FR,2026-08-01T19:26:51
ORD-030494,CUST-8637,292.75,user_3636@example.com,CREDIT_CARD,CA,2026-08-01T13:40:56
ORD-030495,CUST-2984,347.21,user_4664@example.com,DEBIT_CARD,CA,2026-08-02T04:52:44
ORD-030496,CUST-5750,494.97,user_2677@example.com,DEBIT_CARD,UK,2026-08-02T02:34:02
ORD-030497,CUST-4248,288.5,user_3132@example.com,PAYPAL,UK,2026-08-01T21:31:03
ORD-030498,CUST-4478,171.88,user_288@example.com,CREDIT_CARD,US,2026-08-01T17:24:28
ORD-030499,CUST-6946,155.99,user_2964@example.com,DEBIT_CARD,US,2026-08-02T01:29:26
ORD-030500,CUST-9814,93.22,user_1348@example.com,PAYPAL,CA,2026-08-01T16:26:19
ORD-030501,CUST-4450,250.22,user_4154@example.com,PAYPAL,FR,2026-08-01T10:16:25
ORD-030502,CUST-3948,55.62,user_875@example.com,DEBIT_CARD,DE,2026-08-01T10:07:22
ORD-030503,CUST-3208,240.05,user_2089@example.com,APPLE_PAY,DE,2026-08-01T18:05:07
ORD-030504,CUST-2936,173.67,user_4311@example.com,APPLE_PAY,DE,2026-08-02T09:15:15
ORD-030505,CUST-5245,487.11,user_2280@example.com,CREDIT_CARD,CA,2026-08-02T03:34:55
ORD-030506,CUST-9531,228.51,user_3592@example.com,DEBIT_CARD,UK,2026-08-01T17:08:22
ORD-030507,CUST-1021,52.05,user_860@example.com,DEBIT_CARD,DE,2026-08-01T19:43:21
ORD-030508,CUST-5018,14.62,user_1584@example.com,DEBIT_CARD,US,2026-08-01T22:22:51
ORD-030509,CUST-2412,20.3,user_3599@example.com,APPLE_PAY,CA,2026-08-01T13:11:27
ORD-030510,CUST-2302,252.26,user_1834@example.com,DEBIT_CARD,FR,2026-08-01T19:00:15
ORD-030511,CUST-9065,178.9,user_3350@example.com,CREDIT_CARD,CA,2026-08-02T06:47:47
ORD-030512,CUST-9354,227.33,user_4001@example.com,APPLE_PAY,FR,2026-08-01T11:31:43
ORD-030513,CUST-3070,186.3,user_3739@example.com,CREDIT_CARD,FR,2026-08-01T23:43:29
ORD-030514,CUST-8302,351.0,user_260@example.com,DEBIT_CARD,US,2026-08-02T07:19:35
ORD-030515,CUST-2793,220.53,user_2038@example.com,CREDIT_CARD,UK,2026-08-01T10:34:25
ORD-030516,CUST-8613,22.73,user_4539@example.com,DEBIT_CARD,UK,2026-08-01T10:07:54
ORD-030517,CUST-1538,362.73,user_1333@example.com,APPLE_PAY,FR,2026-08-01T22:51:01
ORD-030518,CUST-7100,105.31,user_1886@example.com,APPLE_PAY,CA,2026-08-02T06:33:05
ORD-030519,CUST-4323,338.53,user_1354@example.com,APPLE_PAY,CA,2026-08-01T18:45:00
ORD-030520,CUST-3916,209.85,user_2452@example.com,APPLE_PAY,CA,2026-08-02T00:31:43
ORD-030521,CUST-4207,129.69,user_882@example.com,CREDIT_CARD,DE,2026-08-02T07:50:26
ORD-030522,CUST-2184,310.13,user_181@example.com,APPLE_PAY,DE,2026-08-01T16:55:47
ORD-030523,CUST-8890,484.21,user_2089@example.com,CREDIT_CARD,CA,2026-08-01T22:27:17
ORD-030524,CUST-7953,307.12,user_853@example.com,DEBIT_CARD,CA,2026-08-01T10:41:06
ORD-030525,CUST-5506,122.54,user_1567@example.com,CREDIT_CARD,CA,2026-08-01T22:04:07
ORD-030526,CUST-8368,15.28,user_3085@example.com,DEBIT_CARD,CA,2026-08-01T11:38:55
ORD-030527,CUST-5766,299.58,user_821@example.com,PAYPAL,CA,2026-08-01T20:00:53
ORD-030528,CUST-5965,83.47,user_436@example.com,APPLE_PAY,UK,2026-08-01T23:43:09
ORD-030529,CUST-6987,414.96,user_2516@example.com,APPLE_PAY,US,2026-08-02T07:40:50
ORD-030530,CUST-3257,285.99,user_4776@example.com,APPLE_PAY,UK,2026-08-01T17:57:48
ORD-030531,CUST-5345,457.09,user_3986@example.com,CREDIT_CARD,CA,2026-08-01T20:34:57
ORD-030532,CUST-5825,414.5,user_1357@example.com,DEBIT_CARD,CA,2026-08-01T14:20:40
ORD-030533,CUST-3706,458.61,user_3473@example.com,APPLE_PAY,FR,2026-08-02T04:25:11
ORD-030534,CUST-5814,218.78,user_2063@example.com,APPLE_PAY,FR,2026-08-02T01:25:13
ORD-030535,CUST-9444,324.56,user_85@example.com,APPLE_PAY,DE,2026-08-01T21:53:50
ORD-030536,CUST-5834,205.63,user_2786@example.com,APPLE_PAY,UK,2026-08-02T09:30:04
ORD-030537,CUST-7721,449.7,user_2871@example.com,PAYPAL,CA,2026-08-02T06:13:16
ORD-030538,CUST-6366,338.79,user_2393@example.com,DEBIT_CARD,DE,2026-08-02T08:06:43
ORD-030539,CUST-9857,297.04,user_2139@example.com,APPLE_PAY,CA,2026-08-02T02:41:16
ORD-030540,CUST-7939,217.65,user_3089@example.com,CREDIT_CARD,US,2026-08-02T07:42:35
ORD-030541,CUST-7547,485.32,user_1763@example.com,PAYPAL,FR,2026-08-02T00:49:50
ORD-030542,CUST-3484,353.19,user_3636@example.com,DEBIT_CARD,US,2026-08-01T20:57:42
ORD-030543,CUST-6397,321.7,user_880@example.com,APPLE_PAY,FR,2026-08-02T09:34:26
ORD-030544,CUST-5056,485.25,user_2696@example.com,DEBIT_CARD,DE,2026-08-01T13:02:49
ORD-030545,CUST-9394,285.23,user_2887@example.com,CREDIT_CARD,CA,2026-08-02T08:10:56
ORD-030546,CUST-3374,408.4,user_2978@example.com,DEBIT_CARD,UK,2026-08-01T13:40:38
ORD-030547,CUST-1041,392.48,user_4019@example.com,DEBIT_CARD,FR,2026-08-02T01:22:37
ORD-030548,CUST-6682,95.78,user_4660@example.com,PAYPAL,US,2026-08-02T02:07:40
ORD-030549,CUST-9769,20.25,user_2048@example.com,CREDIT_CARD,DE,2026-08-02T00:43:33
ORD-030550,CUST-3817,460.73,user_3005@example.com,CREDIT_CARD,FR,2026-08-01T17:49:22
ORD-030551,CUST-4997,205.56,user_682@example.com,CREDIT_CARD,FR,2026-08-01T19:36:27
ORD-030552,CUST-5685,132.13,user_1162@example.com,CREDIT_CARD,FR,2026-08-02T07:07:58
ORD-030553,CUST-9189,106.34,user_2294@example.com,APPLE_PAY,CA,2026-08-01T21:16:19
ORD-030554,CUST-3383,206.11,user_285@example.com,APPLE_PAY,FR,2026-08-02T01:51:06
ORD-030555,CUST-4584,209.54,user_3571@example.com,PAYPAL,FR,2026-08-01T20:15:46
ORD-030556,CUST-1807,42.11,user_1886@example.com,PAYPAL,FR,2026-08-01T19:20:59
ORD-030557,CUST-5118,236.75,user_1940@example.com,PAYPAL,FR,2026-08-02T07:16:40
ORD-030558,CUST-4102,229.01,user_4547@example.com,DEBIT_CARD,CA,2026-08-02T01:10:43
ORD-030559,CUST-7797,435.17,user_2328@example.com,APPLE_PAY,DE,2026-08-01T17:40:12
ORD-030560,CUST-6741,87.95,user_4923@example.com,PAYPAL,US,2026-08-01T22:40:33
ORD-030561,CUST-6737,376.43,user_2001@example.com,DEBIT_CARD,CA,2026-08-01T22:51:45
ORD-030562,CUST-5085,65.67,user_2584@example.com,DEBIT_CARD,DE,2026-08-01T22:08:14
ORD-030563,CUST-8053,342.4,user_46@example.com,CREDIT_CARD,DE,2026-08-02T05:03:14
ORD-030564,CUST-4110,101.71,user_950@example.com,DEBIT_CARD,UK,2026-08-01T23:53:13
ORD-030565,CUST-8945,84.87,user_2682@example.com,APPLE_PAY,FR,2026-08-01T13:16:10
ORD-030566,CUST-9930,169.59,user_962@example.com,CREDIT_CARD,FR,2026-08-01T18:40:14
ORD-030567,CUST-3252,249.8,user_2395@example.com,PAYPAL,UK,2026-08-01T17:01:07
ORD-030568,CUST-2107,224.06,user_2251@example.com,CREDIT_CARD,CA,2026-08-01T14:24:50
ORD-030569,CUST-2103,495.87,user_3073@example.com,PAYPAL,UK,2026-08-02T08:17:56
ORD-030570,CUST-8239,325.12,user_914@example.com,CREDIT_CARD,DE,2026-08-01T19:31:31
ORD-030571,CUST-2592,68.13,user_2150@example.com,PAYPAL,US,2026-08-01T14:51:55
ORD-030572,CUST-9726,281.35,user_3332@example.com,CREDIT_CARD,CA,2026-08-01T18:10:55
ORD-030573,CUST-6871,286.77,user_1766@example.com,CREDIT_CARD,FR,2026-08-01T20:25:44
ORD-030574,CUST-9469,467.74,user_1331@example.com,CREDIT_CARD,CA,2026-08-01T14:08:02
ORD-030575,CUST-9522,188.64,user_905@example.com,CREDIT_CARD,CA,2026-08-01T11:19:25
ORD-030576,CUST-4503,53.56,user_1832@example.com,DEBIT_CARD,CA,2026-08-01T22:12:45
ORD-030577,CUST-8875,271.2,user_4947@example.com,PAYPAL,UK,2026-08-02T01:04:13
ORD-030578,CUST-8265,403.51,user_315@example.com,APPLE_PAY,CA,2026-08-02T03:02:36
ORD-030579,CUST-6570,243.39,user_2962@example.com,DEBIT_CARD,DE,2026-08-01T15:51:46
ORD-030580,CUST-9161,169.6,user_2045@example.com,DEBIT_CARD,DE,2026-08-01T17:38:11
ORD-030581,CUST-4833,189.9,user_4952@example.com,CREDIT_CARD,UK,2026-08-01T20:05:29
ORD-030582,CUST-6103,415.27,user_3462@example.com,DEBIT_CARD,US,2026-08-01T17:58:55
ORD-030583,CUST-8835,29.74,user_3134@example.com,PAYPAL,DE,2026-08-01T16:33:56
ORD-030584,CUST-6509,253.32,user_3767@example.com,DEBIT_CARD,FR,2026-08-01T11:28:11
ORD-030585,CUST-8978,262.69,user_3690@example.com,PAYPAL,FR,2026-08-01T22:22:29
ORD-030586,CUST-7702,490.28,user_530@example.com,CREDIT_CARD,FR,2026-08-02T02:08:28
ORD-030587,CUST-6963,41.25,user_3964@example.com,DEBIT_CARD,FR,2026-08-01T20:51:54
ORD-030588,CUST-6742,251.04,user_3317@example.com,APPLE_PAY,UK,2026-08-02T02:46:01
ORD-030589,CUST-5096,305.23,user_2900@example.com,CREDIT_CARD,US,2026-08-01T23:02:57
ORD-030590,CUST-6410,90.15,user_4710@example.com,APPLE_PAY,FR,2026-08-02T07:57:45
ORD-030591,CUST-2967,423.6,user_352@example.com,DEBIT_CARD,US,2026-08-01T18:00:13
ORD-030592,CUST-4516,311.76,user_498@example.com,APPLE_PAY,FR,2026-08-01T19:49:10
ORD-030593,CUST-2370,228.4,user_4099@example.com,APPLE_PAY,FR,2026-08-02T03:32:45
ORD-030594,CUST-4943,81.92,user_1223@example.com,PAYPAL,US,2026-08-02T09:05:52
ORD-030595,CUST-9569,112.51,user_4860@example.com,PAYPAL,FR,2026-08-01T20:59:29
ORD-030596,CUST-3266,126.0,user_978@example.com,PAYPAL,CA,2026-08-02T06:50:15
ORD-030597,CUST-1007,185.78,user_3371@example.com,PAYPAL,FR,2026-08-01T14:25:41
ORD-030598,CUST-4304,43.56,user_2928@example.com,DEBIT_CARD,DE,2026-08-01T18:21:36
ORD-030599,CUST-2703,57.6,user_3201@example.com,APPLE_PAY,FR,2026-08-01T14:13:42
ORD-030600,CUST-6743,288.02,user_620@example.com,DEBIT_CARD,CA,2026-08-01T11:13:25
ORD-030601,CUST-8955,236.9,user_1387@example.com,APPLE_PAY,FR,2026-08-02T06:43:03
ORD-030602,CUST-1976,305.28,user_2479@example.com,APPLE_PAY,UK,2026-08-01T18:40:29
ORD-030603,CUST-9400,33.97,user_2670@example.com,DEBIT_CARD,FR,2026-08-01T22:49:53
ORD-030604,CUST-8817,235.57,user_2933@example.com,PAYPAL,CA,2026-08-01T21:06:53
ORD-030605,CUST-2332,58.29,user_4908@example.com,DEBIT_CARD,DE,2026-08-02T04:55:32
ORD-030606,CUST-9580,386.97,user_4599@example.com,DEBIT_CARD,US,2026-08-01T20:42:05
ORD-030607,CUST-7973,232.56,user_3546@example.com,DEBIT_CARD,US,2026-08-02T03:38:41
ORD-030608,CUST-2217,18.59,user_3010@example.com,APPLE_PAY,DE,2026-08-02T04:09:03
ORD-030609,CUST-7832,376.13,user_4764@example.com,PAYPAL,UK,2026-08-02T05:11:11
ORD-030610,CUST-5540,407.38,user_3486@example.com,PAYPAL,CA,2026-08-01T14:03:56
ORD-030611,CUST-7339,499.91,user_1090@example.com,PAYPAL,UK,2026-08-02T03:20:25
ORD-030612,CUST-9674,408.28,user_1158@example.com,APPLE_PAY,CA,2026-08-01T21:40:09
ORD-030613,CUST-2184,234.57,user_3130@example.com,APPLE_PAY,DE,2026-08-01T22:12:16
ORD-030614,CUST-2884,453.3,user_4262@example.com,DEBIT_CARD,CA,2026-08-01T23:48:23
ORD-030615,CUST-3983,405.47,user_4796@example.com,DEBIT_CARD,CA,2026-08-02T07:32:58
ORD-030616,CUST-1706,24.8,user_1910@example.com,CREDIT_CARD,CA,2026-08-01T16:52:04
ORD-030617,CUST-9041,368.92,user_3925@example.com,PAYPAL,UK,2026-08-01T12:44:40
ORD-030618,CUST-3769,318.22,user_3384@example.com,PAYPAL,UK,2026-08-01T23:13:48
ORD-030619,CUST-2962,134.14,user_3588@example.com,PAYPAL,DE,2026-08-01T23:35:43
ORD-030620,CUST-1710,162.61,user_4528@example.com,APPLE_PAY,US,2026-08-02T06:55:07
ORD-030621,CUST-2781,370.49,user_3610@example.com,PAYPAL,US,2026-08-02T09:04:29
ORD-030622,CUST-1704,305.61,user_376@example.com,DEBIT_CARD,US,2026-08-01T22:33:34
ORD-030623,CUST-2771,440.06,user_2942@example.com,APPLE_PAY,UK,2026-08-02T06:05:52
ORD-030624,CUST-4126,188.03,user_253@example.com,CREDIT_CARD,US,2026-08-02T06:32:21
ORD-030625,CUST-1137,364.21,user_2945@example.com,PAYPAL,CA,2026-08-01T17:13:01
ORD-030626,CUST-1940,48.41,user_2064@example.com,APPLE_PAY,CA,2026-08-01T22:45:59
ORD-030627,CUST-1466,480.22,user_4184@example.com,PAYPAL,CA,2026-08-01T17:09:55
ORD-030628,CUST-5482,254.89,user_714@example.com,PAYPAL,DE,2026-08-01T20:56:51
ORD-030629,CUST-1558,249.75,user_3022@example.com,DEBIT_CARD,CA,2026-08-01T15:20:11
ORD-030630,CUST-5722,57.04,user_2939@example.com,CREDIT_CARD,DE,2026-08-01T11:41:45
ORD-030631,CUST-1161,286.8,user_3803@example.com,DEBIT_CARD,FR,2026-08-01T16:08:46
ORD-030632,CUST-1074,347.61,user_150@example.com,APPLE_PAY,UK,2026-08-02T09:45:57
ORD-030633,CUST-8284,267.69,user_3686@example.com,APPLE_PAY,UK,2026-08-02T01:09:15
ORD-030634,CUST-4058,56.14,user_2542@example.com,DEBIT_CARD,UK,2026-08-01T16:03:50
ORD-030635,CUST-7628,163.12,user_2494@example.com,PAYPAL,UK,2026-08-02T09:38:41
ORD-030636,CUST-2357,476.3,user_1680@example.com,PAYPAL,UK,2026-08-01T12:52:03
ORD-030637,CUST-6727,318.87,user_3647@example.com,DEBIT_CARD,US,2026-08-01T20:27:57
ORD-030638,CUST-3542,284.36,user_3495@example.com,CREDIT_CARD,UK,2026-08-01T21:12:35
ORD-030639,CUST-6292,323.18,user_565@example.com,APPLE_PAY,US,2026-08-01T17:14:31
ORD-030640,CUST-2803,411.71,user_3757@example.com,DEBIT_CARD,FR,2026-08-01T13:57:22
ORD-030641,CUST-1964,280.48,user_4478@example.com,PAYPAL,UK,2026-08-01T17:44:18
ORD-030642,CUST-3206,81.36,user_4784@example.com,DEBIT_CARD,UK,2026-08-01T15:44:40
ORD-030643,CUST-2859,456.39,user_2228@example.com,DEBIT_CARD,UK,2026-08-01T16:21:26
ORD-030644,CUST-2093,23.1,user_1200@example.com,PAYPAL,DE,2026-08-01T12:23:48
ORD-030645,CUST-9849,396.01,user_2607@example.com,APPLE_PAY,FR,2026-08-02T05:26:52
ORD-030646,CUST-1808,143.0,user_1471@example.com,DEBIT_CARD,UK,2026-08-01T11:32:40
ORD-030647,CUST-5662,87.48,user_4313@example.com,APPLE_PAY,US,2026-08-01T23:21:00
ORD-030648,CUST-8352,132.48,user_3131@example.com,PAYPAL,UK,2026-08-02T02:16:53
ORD-030649,CUST-6301,344.86,user_1096@example.com,DEBIT_CARD,FR,2026-08-01T13:09:21
ORD-030650,CUST-4491,162.45,user_1147@example.com,DEBIT_CARD,CA,2026-08-01T11:43:44
ORD-030651,CUST-2555,80.38,user_1101@example.com,APPLE_PAY,US,2026-08-02T00:09:12
ORD-030652,CUST-7453,446.27,user_1993@example.com,DEBIT_CARD,FR,2026-08-01T13:17:09
ORD-030653,CUST-4507,83.27,user_2469@example.com,CREDIT_CARD,CA,2026-08-02T09:28:37
ORD-030654,CUST-8147,471.07,user_386@example.com,DEBIT_CARD,US,2026-08-01T21:21:03
ORD-030655,CUST-7518,385.49,user_1793@example.com,DEBIT_CARD,FR,2026-08-02T04:54:27
ORD-030656,CUST-1037,178.26,user_641@example.com,CREDIT_CARD,DE,2026-08-01T17:37:33
ORD-030657,CUST-9793,280.16,user_3824@example.com,DEBIT_CARD,CA,2026-08-01T14:01:04
ORD-030658,CUST-8660,146.04,user_3706@example.com,CREDIT_CARD,CA,2026-08-01T14:03:36
ORD-030659,CUST-7129,347.69,user_3159@example.com,CREDIT_CARD,UK,2026-08-01T15:29:34
ORD-030660,CUST-1461,462.03,user_337@example.com,PAYPAL,CA,2026-08-01T10:42:36
ORD-030661,CUST-2434,299.38,user_825@example.com,CREDIT_CARD,DE,2026-08-01T21:56:30
ORD-030662,CUST-9575,301.7,user_3942@example.com,CREDIT_CARD,UK,2026-08-02T04:02:57
ORD-030663,CUST-8797,449.61,user_2593@example.com,APPLE_PAY,US,2026-08-01T10:01:10
ORD-030664,CUST-5645,351.13,user_224@example.com,APPLE_PAY,FR,2026-08-02T00:14:22
ORD-030665,CUST-2644,395.97,user_1912@example.com,CREDIT_CARD,DE,2026-08-01T10:46:23
